time,open,high,low,close,Plot,Plot,Plot,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1726174800,1.10739,1.1102,1.10704,1.10756,,,,,0.005469531212358976,54.31371663398354,55.21355777738757,,,,
1726434000,1.10802,1.11376,1.10757,1.11326,,,,,0.00556692705071111,59.83764299744317,54.45563518642795,,,,
1726520400,1.11328,1.11463,1.11107,1.1114,,,,,0.005299336777282963,57.398779566690976,54.1583678788088,,,,
1726606800,1.1115,1.11892,1.10966,1.11177,,,,,0.005827425206978544,57.7675303447347,54.24795129120207,,,,
1726693200,1.11164,1.11788,1.10686,1.11616,,,,,0.006519768512714743,61.973313421711296,54.883819818864886,,,,
1726779600,1.11632,1.1182,1.11361,1.11636,,,,,0.006262466044352789,62.15820718111043,55.35937242021919,,,62.15820718111043,
1727038800,1.11628,1.11673,1.10832,1.11108,,,,,0.006548803905105755,54.60922513858139,55.53326651201311,,,,
1727125200,1.11153,1.1181,1.11035,1.11797,,,,,0.006708963384425007,61.22670469344239,55.905606341672424,,,,
1727211600,1.11798,1.12142,1.11216,1.1133,,,,,0.007049101599835012,55.33786474164776,55.68124280962265,,,,
1727298000,1.11334,1.11894,1.11258,1.11766,,,,,0.006957221386523696,59.27602445776908,55.956182964954984,,,,
1727384400,1.11766,1.12031,1.11248,1.1164,,,,,0.007073591868320538,57.69279393640832,56.520983093957604,,,,
1727643600,1.11595,1.1209,1.11137,1.11348,,,,,0.007401112952544471,54.08735753632061,56.94638506264148,,,,
1727730000,1.11319,1.11442,1.1046,1.10678,,,,,0.007723631225538533,46.85227361287521,56.91165079877731,,,,
1727816400,1.1069,1.10829,1.10327,1.10452,,,,,0.007363147062133399,44.681121774440385,56.229468288368516,,,,
1727902800,1.10477,1.10496,1.10084,1.10298,,,,,0.006930727453848933,43.211662787774515,55.43646444221073,,,,
1727989200,1.10329,1.10396,1.09514,1.0975,,,,,0.007182630460002415,38.375192845318416,53.90343228848753,,,,
1728248400,1.09678,1.0987,1.09542,1.09748,,,,,0.006662279732002087,38.35831872277434,52.543399371064915,,,,
1728334800,1.09759,1.09973,1.0961,1.09807,,,,,0.006257975767735144,39.207551914114525,51.21768662602061,,,,
1728421200,1.09758,1.0981,1.09362,1.094,,,,,0.00602091233203713,35.56730741902656,49.33154334011455,,,,
1728507600,1.09386,1.09552,1.09001,1.0937,,,,,0.00595279068776553,35.307091239476335,47.41360648714068,,,,
1728594000,1.09293,1.09538,1.09261,1.0937,,,,,0.005528418596063451,35.30709123947635,46.03488263720461,,,,
1728853200,1.09328,1.09367,1.08882,1.09092,,,,,0.00544196278325499,32.73334017391788,43.99964231438143,,,,
1728939600,1.09073,1.09168,1.08819,1.08914,,,,,0.005181701078820991,31.16674791007965,42.27313396926943,,,,
1729026000,1.08922,1.09016,1.08532,1.08618,,,,,0.005136140934978186,28.706377801218963,40.089587779515846,,,,
1729112400,1.08619,1.08742,1.08112,1.08308,,,,,0.005291322143647757,26.359448835065862,37.85149170084852,26.359448835065862,,,
1729198800,1.08303,1.08696,1.08253,1.08674,,,,,0.0051764791911613805,33.29359742685453,36.366223121600946,,,,
1729458000,1.08614,1.08718,1.0811,1.08146,,,,,0.005296948632339874,29.044663451100362,35.094250967188465,,,,
1729544400,1.08155,1.0838,1.07926,1.07988,,,,,0.005196022148027889,27.897329770522717,33.89540868119434,,,,
1729630800,1.07992,1.08068,1.07612,1.07823,,,,,0.00511121919495752,26.71068701217898,32.716767554366086,,,,
1729717200,1.07834,1.08299,1.07704,1.08279,,,,,0.005223056635629837,34.94628336288855,32.47184544847824,,,,
1729803600,1.08266,1.08394,1.0793,1.07962,,,,,0.005145315750879189,32.23450316239942,32.034430051308604,,,,
1730062800,1.0794,1.08277,1.07821,1.08119,,,,,0.00506727365076198,34.92773945962894,31.728729161702493,,,,
1730149200,1.08143,1.08264,1.0769,1.08184,,,,,0.005156970497327059,36.06074437926597,31.763974658862452,,,,
1730235600,1.08164,1.08715,1.0808,1.08566,,,,,0.005316041097683462,42.40729920967762,32.27113237101968,,,,
1730322000,1.08564,1.08882,1.08441,1.08834,,,,,0.005195235617992307,46.425096077784374,33.065275573755976,,,,
1730408400,1.08852,1.09058,1.08318,1.08336,,,,,0.005489204202260009,40.73789771370645,33.63702968374087,,,,
1730671200,1.08819,1.09148,1.08699,1.08769,,,,,0.005839976975291995,46.83614796907457,34.756272545097644,,,,
1730757600,1.08801,1.09366,1.08726,1.09297,,,,,0.005914646711919753,53.165057527761576,36.50332109699355,,,53.165057527761576,
1730844000,1.09292,1.09374,1.06826,1.0729,,,,,0.00852336048366378,35.7456391751261,37.1737632641407,,,,
1730930400,1.07302,1.08248,1.07129,1.08032,,,,,0.00887891241917528,43.16043690834242,37.87853751281841,,,,
1731016800,1.0806,1.0806,1.06868,1.07186,,,,,0.009284390763285234,37.803896263734934,38.504196999435166,,,,
1731276000,1.071,1.0728,1.06286,1.0656,,,,,0.009371805328180544,34.40164463151754,38.96879091807765,,,,
1731362400,1.0654,1.06632,1.0595,1.06238,,,,,0.009031564617756449,32.76804143580519,39.40145909119381,,,,
1731448800,1.06226,1.06546,1.05558,1.05642,,,,,0.009144689335388938,29.934590111808774,39.04348100183096,,,,
1731535200,1.05632,1.05825,1.04963,1.05299,,,,,0.009074730757337059,28.411944705496637,38.7704411120522,28.411944705496637,28.411944705496637,,
1731621600,1.05304,1.0593,1.05164,1.054,,,,,0.008886099989692118,29.548337944188106,38.38619814666357,,,,
1731880800,1.05306,1.06072,1.05304,1.05985,,,,,0.008725286657733186,35.89571519683919,38.3744103479188,,,35.89571519683919,
1731967200,1.05992,1.06012,1.05234,1.05962,,,,,0.008599248436702081,35.75930438824457,37.89955357495929,,,,
1732053600,1.05945,1.06098,1.05068,1.05436,,,,,0.008826015311808467,32.69888008155053,36.9191095752283,,,,
1732140000,1.05427,1.0555,1.04622,1.04746,,,,,0.008886546603567361,29.171883193778086,36.09296568094771,,,,
1732226400,1.04742,1.04981,1.03319,1.04186,,,,,0.009917673723091694,26.658643742203154,34.65171537902832,26.658643742203154,,,
1732485600,1.04786,1.05304,1.0449,1.04966,,,,,0.010085983893346131,35.05184231238209,33.3579142922155,,,,
1732572000,1.04942,1.05448,1.0425,1.04894,,,,,0.010338519374233327,34.657567336408604,33.28019487516425,,,,
1732658400,1.04876,1.05877,1.04744,1.05667,,,,,0.010470716791002225,42.17754533289006,33.209988334060505,,,,
1732744800,1.05652,1.05698,1.05275,1.0555,,,,,0.00963862121886859,41.400901110301184,33.46691725167238,,,,
1732831200,1.05522,1.05973,1.05414,1.05778,,,,,0.009098805056352776,43.58111442252303,34.12259366531563,,,,
1733090400,1.05687,1.05706,1.04606,1.04989,,,,,0.009448297715505732,38.2742115203648,34.515891528498464,,,,
1733176800,1.04985,1.05351,1.04806,1.05097,,,,,0.008915191353438295,39.362676029050725,35.18932623687289,,,,
1733263200,1.05076,1.05442,1.04723,1.05102,,,,,0.008685165839646496,39.41594041559732,35.97532593045151,,,,
1733349600,1.05106,1.05897,1.0508,1.05877,,,,,0.008616477061026966,47.16322619054223,37.23353223376251,,,47.16322619054223,
1733436000,1.05884,1.063,1.05424,1.05673,,,,,0.008635613452890021,45.5133800577689,37.92050829525749,,,,
1733695200,1.05593,1.05944,1.05322,1.05538,,,,,0.008313531659171336,44.40631546201221,38.53815194338375,,,,
1733781600,1.05551,1.05683,1.04985,1.05276,,,,,0.008135727437948489,42.2580142950026,39.22094724434462,,,,
1733868000,1.05276,1.05394,1.04802,1.0496,,,,,0.00784029711288871,39.75960839155004,39.97721332989976,,,,
1733954400,1.0496,1.0531,1.04638,1.04666,,,,,0.007690924164503527,37.536055446769524,40.75417130879735,,,,
1734040800,1.04702,1.05243,1.04532,1.05025,,,,,0.007613467609236383,41.81510607641231,41.23726157765666,,,,
