time,open,high,low,close,Plot,Plot,Plot,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1773625260,1.14452,1.14454,1.14444,1.14446,,,,,0.00013498006849598036,53.15583293239407,40.884357247520896,,,,
1773625320,1.14445,1.14464,1.14445,1.1446,,,,,0.0001423160593632009,58.869284168442015,42.58923563101986,,,,
1773625380,1.14462,1.14462,1.14456,1.14458,,,,,0.00013134058478143397,57.78499596100651,44.26805705751332,,,,
1773625440,1.14458,1.14462,1.14452,1.14459,,,,,0.00012716184014390796,58.1995598994366,46.26360109037201,,,,
1773625500,1.1446,1.14475,1.1446,1.14474,,,,,0.0001315402614580453,63.92270317515335,48.46674576212768,,,,
1773625560,1.14474,1.14491,1.14474,1.14488,,,,,0.00013666822659697306,68.28698473044139,51.40369724285342,,,68.28698473044139,
1773625620,1.14489,1.14491,1.14479,1.14481,,,,,0.00013444579638405933,64.11093583286079,53.94417107370772,,,,
1773625680,1.1448,1.1448,1.14465,1.14468,,,,,0.00013785302353287276,57.12415065522543,55.34982880449174,,,,
1773625740,1.14468,1.14472,1.14468,1.1447,,,,,0.00012480595372849507,57.88457805454809,56.21585179420294,,,,
1773625800,1.1447,1.14479,1.14468,1.14476,,,,,0.000122831826564703,60.166990259868115,57.35783968630303,,,,
1773625860,1.14474,1.14475,1.14457,1.14461,,,,,0.00013178758302273091,52.50597473838134,58.03828664409963,,,,
1773625920,1.1446,1.14467,1.1445,1.14454,,,,,0.00013688257195303393,49.34813378475112,57.80121585441146,49.34813378475112,,,
1773625980,1.14453,1.14462,1.1445,1.14458,,,,,0.00013463156235928248,51.155892004676204,57.6932706518608,,,,
1773626040,1.14458,1.14484,1.14454,1.14484,,,,,0.00015668068737807002,60.919368888600964,58.1025275061276,,,,
1773626100,1.14484,1.1449,1.1448,1.14487,,,,,0.0001491232623943259,61.866545699755754,58.72472127522486,,,,
1773626160,1.14486,1.1449,1.1448,1.14489,,,,,0.00014257349407508096,62.5187401415658,58.98539670187656,,,,
1773626220,1.14488,1.1449,1.1448,1.1448,,,,,0.00013689702819840203,57.73357842340786,58.98172402061952,,,,
1773626280,1.14481,1.14492,1.14481,1.14489,,,,,0.00013464409110526817,60.95218450767191,59.1783400640649,,,,
1773626340,1.14488,1.14495,1.14485,1.14494,,,,,0.0001300248789578976,62.653685759055435,59.08769596291504,,,62.653685759055435,62.653685759055435
1773626400,1.14494,1.14502,1.14489,1.14493,,,,,0.0001300215617635064,62.071126862286114,58.643706115189666,,,,
1773626460,1.14492,1.14498,1.14484,1.14484,,,,,0.00013135202019504274,56.939727761052424,58.131476967203355,,,,
1773626520,1.14482,1.14483,1.14452,1.14452,,,,,0.0001565050841690501,43.249290878613536,57.14041555458822,43.249290878613536,,,
1773626580,1.14454,1.1446,1.1445,1.14458,,,,,0.0001489710729465086,45.87695642848578,56.28272829558377,,,,
1773626640,1.14458,1.1449,1.14454,1.14484,,,,,0.00017710826322032587,55.49368235267841,55.94892058792737,,,,
1773626700,1.14484,1.14489,1.1447,1.1447,,,,,0.00017882716145760407,50.309996368801954,55.792064990100265,,,,
1773626760,1.1447,1.1447,1.14455,1.14468,,,,,0.00017498353992993613,49.59724293278626,55.8098585006742,,,,
1773626820,1.1447,1.14488,1.1447,1.14484,,,,,0.00017831906793927505,55.080005043016115,56.090152289127055,,,,
1773626880,1.14484,1.14484,1.14473,1.14482,,,,,0.00016920985888071232,54.28509062703435,55.61627527044373,,,,
1773626940,1.14482,1.14488,1.14477,1.14487,,,,,0.00016131521102992832,55.9949243019753,55.19687374203084,,,,
1773627000,1.14488,1.1449,1.1448,1.14486,,,,,0.00015313984955926975,55.54744314201803,54.69892395634885,,,,
1773627060,1.14487,1.1449,1.14483,1.14489,,,,,0.00014205453628470237,56.6662579987073,54.62268678315596,,,56.6662579987073,
1773627120,1.14492,1.14495,1.14478,1.14485,,,,,0.0001457805981134092,54.689783994386154,54.17537246077841,,,,
1773627180,1.14484,1.14488,1.14479,1.14485,,,,,0.0001383431850316111,54.689783994386154,53.6065223347306,,,,
1773627240,1.14484,1.14488,1.14482,1.14485,,,,,0.0001278974270273895,54.689783994386154,53.079283558452026,,,,
1773627300,1.14485,1.14488,1.14478,1.14479,,,,,0.00012417777009040277,51.335283603373526,52.67896611861782,51.335283603373526,,,
1773627360,1.14478,1.14482,1.1447,1.14482,,,,,0.00012362073407833546,52.89117263901218,53.367671958646305,,,,
1773627420,1.14482,1.14489,1.14481,1.14484,,,,,0.00011780463620120512,53.94824337201504,53.944192454612676,,,,
1773627480,1.14481,1.14483,1.14471,1.14482,,,,,0.00011943068470773584,52.67534472547607,53.74288262409822,,,,
1773627540,1.14482,1.14492,1.14478,1.1449,,,,,0.0001221732600800416,57.041601511624165,54.22371156287124,,,,
1773627600,1.14488,1.14496,1.14486,1.14488,,,,,0.00011921682540270124,55.65904697260335,54.65669756571531,,,,
1773627660,1.14488,1.14496,1.14486,1.14494,,,,,0.00011665458201567295,58.87907309978196,54.92805956977002,,,,
1773627720,1.14494,1.14499,1.14492,1.14497,,,,,0.00011043397108025182,60.42651159010891,55.366732495703914,,,,
1773627780,1.14498,1.14499,1.14495,1.14498,,,,,0.00010104277493622358,60.9539731045727,55.72095026731801,,,60.9539731045727,
1773627840,1.14496,1.14504,1.14491,1.14492,,,,,0.00010490373827805556,56.120657786297194,55.76189417048081,,,,
1773627900,1.1449,1.14491,1.14486,1.14488,,,,,0.00009891657317430801,53.097830651485864,55.507006502822136,,,,
1773627960,1.14488,1.14488,1.14484,1.14484,,,,,0.000091061030084376,50.18668615330568,55.185356657030674,,,,
1773628020,1.14482,1.14483,1.1447,1.14474,,,,,0.00009758622607312974,43.73153523105877,54.40262460250729,,,,
1773628080,1.14474,1.14474,1.14468,1.14474,,,,,0.00009257472926340192,43.731535231058764,53.6198925479839,,,,
1773628140,1.14473,1.14486,1.14471,1.14486,,,,,0.00010023143202829427,52.2746729356663,53.68699178600481,,,,
1773628200,1.14484,1.14488,1.14466,1.14466,,,,,0.00011620057442450662,41.079902790743596,52.84332965398563,41.079902790743596,,,
1773628260,1.14467,1.14476,1.14466,1.14475,,,,,0.00011404049783457094,46.61979472772761,52.319869036536524,,,,
1773628320,1.14474,1.14478,1.14468,1.14472,,,,,0.00011216843145662668,45.09765260628495,51.77860531373716,,,,
1773628380,1.14472,1.14472,1.14463,1.14464,,,,,0.00010921264059573292,41.23159437155281,50.649319089446344,,,,
1773628440,1.14464,1.1447,1.14458,1.1447,,,,,0.00011065095518298454,45.037244827278165,49.89061893620883,,,,
1773628500,1.1447,1.14472,1.14464,1.14466,,,,,0.00010656416115856766,43.036395867590066,48.75899913390941,,,,
1773628560,1.14467,1.14475,1.14464,1.14475,,,,,0.00010702227300406963,48.5725098416659,47.91228472330634,,,,
1773628620,1.14474,1.14476,1.1447,1.14472,,,,,0.00010075263660352021,46.93505867624134,46.91093369271124,,,,
1773628680,1.14473,1.14476,1.14468,1.1447,,,,,0.00009798561838972818,45.82592853032807,46.17559588871345,,,,
1773628740,1.14469,1.14476,1.14466,1.14474,,,,,0.00009825420260442962,48.4497288311247,45.84358861583051,,,,
