time,open,high,low,close,Plot,Plot,Plot,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1766556000,1.1799,1.1804,1.17798,1.17998,,,,,0.0020962096626279646,65.88911016212862,62.179181064303805,,,,
1766570400,1.17997,1.18001,1.17836,1.17853,,,,,0.0020367150409442264,59.10408919145983,63.06880602482483,,,,
1766584800,1.17852,1.1787,1.17726,1.17768,,,,,0.0019571530354850104,55.496330929129776,63.32804096866928,,,,
1766599200,1.17767,1.17822,1.17744,1.1777,,,,,0.0018001992974203429,55.56505996514138,63.08713389076538,,,,
1766700000,1.17805,1.1792,1.17767,1.17872,,,,,0.001764172724430968,59.0393504692514,62.9326453149177,,,,
1766714400,1.17873,1.17936,1.178,1.17862,,,,,0.0017102830278401759,58.5559610326738,62.665755372065874,,,,
1766728800,1.17863,1.1788,1.17666,1.17703,,,,,0.0017675786241281566,51.356022731233914,61.66041386623205,,,,
1766743200,1.17701,1.17968,1.1769,1.17914,,,,,0.0019025681409110696,58.62631513764227,61.13320554832598,,,,
1766757600,1.17916,1.17946,1.17616,1.17702,,,,,0.002088892388789575,50.46514525797184,59.70387051312375,,,,
1766772000,1.17704,1.17818,1.17658,1.1771,,,,,0.002023706736950971,50.74379559467209,58.927969065586424,,,,
1766959200,1.1768,1.17864,1.17654,1.17842,,,,,0.0020338791720241737,55.21992021235588,58.594195198388995,,,,
1766973600,1.1784,1.17853,1.17537,1.1756,,,,,0.0021840286157542906,45.67123016550501,57.14841948147529,,,,
1766988000,1.17562,1.17891,1.17542,1.17764,,,,,0.0023581581336537174,52.121191328290074,55.97082173275537,,,,
1767002400,1.17764,1.17802,1.17555,1.17698,,,,,0.0023730703824998848,50.05087203986167,54.85031387266554,,,,
1767016800,1.17698,1.17888,1.17494,1.17521,,,,,0.0025819943314998777,44.89997245742989,53.35108975090134,44.89997245742989,,,
1767031200,1.17519,1.17748,1.17508,1.17726,,,,,0.0025577284206332513,51.168132112184146,52.784235673810215,,,,
1767045600,1.1771,1.17754,1.17663,1.17751,,,,,0.002338031297882147,51.886955018749084,52.52642310878303,,,,
1767060000,1.1775,1.17791,1.17706,1.17752,,,,,0.0021396271248311964,51.917444552772686,52.265879150756696,,,,
1767074400,1.17752,1.17798,1.17644,1.1769,,,,,0.002059676841520383,49.80988499861065,51.60663161713949,,,,
1767088800,1.17688,1.17776,1.17554,1.17633,,,,,0.002081053262650984,47.88530207225336,50.84444169139517,,,,
1767103200,1.17634,1.17668,1.17453,1.1756,,,,,0.0020902461609641695,45.462557438804524,50.423479884793075,,,,
1767117600,1.17561,1.17594,1.17434,1.1748,,,,,0.002024880006168953,42.90088569739655,49.30023492477552,,,,
1767132000,1.17466,1.17492,1.17419,1.17426,,,,,0.0018522293386797456,41.21281604808559,48.6393542669265,,,,
1767146400,1.17424,1.17436,1.1733,1.17385,,,,,0.001746598760189121,39.928184890229915,47.866810645180635,,,,
1767160800,1.17386,1.17398,1.172,1.17351,,,,,0.0017777189254972506,38.846797923898315,46.69730191029081,38.846797923898315,,,
1767175200,1.1735,1.17595,1.17286,1.1742,,,,,0.0019526897354309556,42.26424107548337,46.453945546717826,,,,
1767189600,1.1742,1.17488,1.17202,1.1736,,,,,0.0020736644373734766,40.162451867659314,45.59974987095849,,,,
1767204000,1.1736,1.1753,1.17304,1.17459,,,,,0.0020985091790570037,45.02074341651523,45.240454969290894,,,,
1767304800,1.17498,1.17628,1.17458,1.1761,,,,,0.002045374621849408,51.490172413933045,45.71118353761255,,,51.490172413933045,
1767319200,1.1761,1.1765,1.17508,1.17513,,,,,0.00196199133893618,47.61418042037274,45.457329845340304,,,,
1767333600,1.17512,1.17516,1.17206,1.17214,,,,,0.0021137258270780067,38.09480565149553,44.47217631910791,,,,
1767348000,1.17214,1.1729,1.17132,1.17215,,,,,0.002042562383467624,38.13935076607614,43.4880267629153,,,,
1767362400,1.17217,1.17545,1.17158,1.17308,,,,,0.0022862207323386128,42.29781418894578,42.95145027651066,,,,
1767376800,1.17308,1.17314,1.17144,1.17196,,,,,0.002208057968026802,38.905836930584755,42.31005990924861,,,,
1767564000,1.17239,1.17239,1.16996,1.17004,,,,,0.0022376502389565528,33.88868137160533,41.48335447587725,,,,
1767578400,1.17004,1.17016,1.16722,1.16855,,,,,0.0023312968737623676,30.591702426108768,40.60412709935669,,,,
1767592800,1.16856,1.1695,1.16739,1.16825,,,,,0.002301790623927393,29.95970015999707,39.80033310735037,,,,
1767607200,1.16823,1.1691,1.16592,1.16746,,,,,0.002418885207403735,28.301579309817683,38.969861280178065,28.301579309817683,,,
1767621600,1.16746,1.17198,1.16733,1.17144,,,,,0.0027163671797499097,44.85903918514988,39.39930708455318,,,,
1767636000,1.17145,1.17288,1.17134,1.17216,,,,,0.002559518222449905,47.233037071710186,39.754221084283664,,,,
1767650400,1.17206,1.17254,1.17106,1.17254,,,,,0.0024155824594565747,48.49342562080857,40.34929063808004,,,,
1767664800,1.17256,1.17384,1.17222,1.17288,,,,,0.002309504798195692,49.65221034977663,40.68010970474156,,,49.65221034977663,
1767679200,1.1729,1.17429,1.1708,1.17133,,,,,0.002466904158436265,44.71347264473498,40.196059721227414,,,,
1767693600,1.17132,1.17172,1.16972,1.1711,,,,,0.0024046502706447635,44.01387585128368,39.938895109149634,,,,
1767708000,1.1711,1.17176,1.1684,1.17007,,,,,0.0025320302345587693,40.925716028899465,40.14110299324991,,,,
1767722400,1.17008,1.17022,1.1684,1.16888,,,,,0.0024370928699509243,37.63983186638067,40.105423071843084,,,,
1767736800,1.16865,1.17006,1.16852,1.16958,,,,,0.002317480487290814,40.658069270835796,39.98829843483524,,,,
1767751200,1.16958,1.17027,1.16909,1.16931,,,,,0.0021658164223187,39.85676298233062,40.05622172424565,,,,
1767765600,1.16932,1.16998,1.16729,1.16846,,,,,0.002235707566009551,37.360424634683746,40.30420338589412,,,,
