time,open,high,low,close,Plot,Plot,Plot,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1772609400,1.16212,1.16282,1.16159,1.1616,,,,,0.001217843563472327,55.53353477242288,47.80512200116674,,,,
1772611200,1.16159,1.1617,1.15988,1.15989,,,,,0.0012981310883426744,46.615441989231904,48.545047577066825,,,,
1772613000,1.15989,1.16063,1.15951,1.15996,,,,,0.0012743802765636525,46.99072177551489,48.78750561305554,,,,
1772614800,1.15996,1.16185,1.1592,1.16142,,,,,0.0014577962396885042,54.21942310742731,49.403518764696955,,,,
1772616600,1.1614,1.16201,1.16066,1.16086,,,,,0.001443423407730032,51.32818315178098,49.805613177022394,,,,
1772618400,1.16086,1.16473,1.16086,1.16361,,,,,0.0017669669533660328,62.03464665797927,50.90215088908675,,,,
1772620200,1.16362,1.16406,1.16257,1.16344,,,,,0.0017300380262505607,61.139302765372435,51.60295883317953,,,,
1772622000,1.16343,1.16549,1.16326,1.16444,,,,,0.0017966996227504798,64.39471362428719,52.70057462913174,,,64.39471362428719,
1772623800,1.16444,1.16456,1.16309,1.16352,,,,,0.0017531396730504267,59.45967809373733,53.82878376591769,,,,
1772625600,1.16352,1.16487,1.16319,1.16321,,,,,0.00174338771664372,57.85085461162197,54.88095404165051,,,,
1772627400,1.1632,1.16386,1.1626,1.16304,,,,,0.0016789360210911995,56.94097764053957,55.71926912535259,,,,
1772629200,1.16304,1.16522,1.16304,1.1641,,,,,0.0017457445516123528,61.05413971705295,56.42263320548526,,,,
1772631000,1.1641,1.1646,1.16305,1.16311,,,,,0.0017196452780640608,55.70234834058793,56.56001103749706,,,,
1772632800,1.1631,1.16413,1.16269,1.16346,,,,,0.0016823592409888671,57.13297060987686,56.456924061245424,,,,
1772634600,1.16346,1.16384,1.16206,1.16256,,,,,0.0016953780088570039,52.44279349526782,56.23615682716292,,,,
1772636400,1.16251,1.16398,1.16165,1.16387,,,,,0.0017799942743427291,57.86481031584967,57.039683136207046,,,,
1772638200,1.16386,1.16404,1.16312,1.16403,,,,,0.0016653283710970361,58.48733772947185,57.86086999006112,,,,
1772640000,1.16402,1.16462,1.16284,1.16321,,,,,0.001680617921617417,54.07763070730631,57.85074196148105,,,,
