time,open,high,low,close,Plot,Plot,Plot,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1773171000,1.16159,1.16202,1.16058,1.16143,,,,,0.0012434194175283313,34.00167686987086,47.04017685677078,,,,
1773171900,1.16145,1.16156,1.16084,1.16142,,,,,0.0011736301618578647,33.95199494107723,45.68387064139351,,,,
1773172800,1.16141,1.16154,1.1608,1.16133,,,,,0.0011158128069434778,33.47788041802937,44.189821000455474,,,,
1773173700,1.16134,1.16154,1.16101,1.16147,,,,,0.0010377044326843367,34.99846910834357,42.572767196131714,,,,
1773174600,1.16148,1.16149,1.16107,1.16108,,,,,0.0009553438416597405,32.75246317539633,40.64225395811821,,,,
1773175500,1.16108,1.16118,1.16078,1.16084,,,,,0.0008812979961051322,31.416333328933305,38.411923823580004,,,,
1773176400,1.16091,1.16092,1.16075,1.16076,,,,,0.000786458263291115,30.962903788739737,37.07385064606732,30.962903788739737,,,
1773177300,1.16078,1.16103,1.16076,1.16086,,,,,0.0007175971615189654,32.278657398187235,35.788428634754055,,,,
1773178200,1.16085,1.16108,1.16082,1.16106,,,,,0.0006565842066497602,34.948962943032456,35.39961508393358,,,,
1773179100,1.16106,1.16119,1.16102,1.16104,,,,,0.0005917063124297927,34.80118347648593,34.753077926869636,,,,
1773180000,1.16107,1.16133,1.1608,1.16088,,,,,0.0005834788041058095,33.57795192484191,34.333246458820895,,,,
1773180900,1.1609,1.16094,1.16064,1.16064,,,,,0.0005456816302250601,31.773852456951786,33.82839315605196,,,,
1773181800,1.16064,1.16074,1.16032,1.16044,,,,,0.000528924079528397,30.312254422675082,33.14716034786637,30.312254422675082,,,
1773182700,1.16044,1.16058,1.16029,1.1605,,,,,0.0004970675355912642,31.332755885542255,32.899095724150484,,,,
1773183600,1.1605,1.16104,1.16048,1.16102,,,,,0.0005054585308457778,39.58945982107412,33.298223077807855,,,,
1773184500,1.16101,1.1611,1.16083,1.16084,,,,,0.00047406406006633977,37.891030959750424,33.57958279342737,,,,
1773185400,1.16084,1.16108,1.16082,1.16102,,,,,0.00044552218539081805,40.633814975109765,34.090720976075964,,,,
1773186300,1.161,1.1612,1.16094,1.16116,,,,,0.0004207858940053659,42.75140713238066,34.64450226350719,,,,
1773187200,1.16115,1.16242,1.16057,1.16218,,,,,0.0006113477748046381,55.270076140622436,36.25290318959477,,,,
1773188100,1.16217,1.16246,1.16188,1.16214,,,,,0.0006071680714973564,54.76432648667922,37.920616986576626,,,,
1773189000,1.16213,1.16242,1.16176,1.16226,,,,,0.0006142123286310562,56.063237857106216,39.71349799145994,,,,
1773189900,1.16226,1.16248,1.1618,1.1618,,,,,0.0006229840181469173,50.12186327264587,40.98801269677841,,,,
1773190800,1.1618,1.16205,1.16125,1.16186,,,,,0.0006465861490606795,50.853473368632336,42.12404915574984,,,,
1773191700,1.16186,1.16256,1.16169,1.16252,,,,,0.0006763746625192753,58.12893913626463,43.7903174171626,,,,
1773192600,1.1625,1.16257,1.16212,1.16245,,,,,0.0006461913741833801,57.1624048798395,45.474921199662425,,,,
1773193500,1.16246,1.16281,1.16238,1.16269,,,,,0.0006173658576255868,59.6402341404714,47.46537703419954,,,59.6402341404714,
1773194400,1.1627,1.16287,1.1623,1.1624,,,,,0.0006110504099421699,55.465394117507415,49.26202986954471,,,,
1773195300,1.1624,1.16271,1.16205,1.16205,,,,,0.0006175770219498649,50.83988259375925,50.65539606298878,50.83988259375925,,,
1773196200,1.16206,1.16232,1.16188,1.16228,,,,,0.0005939000856898823,53.57951212871051,51.65468551353423,,,,
1773197100,1.16226,1.16294,1.1622,1.1626,,,,,0.0006133800742645893,57.156904646011625,53.03081934826717,,,,
1773198000,1.16259,1.16296,1.16252,1.16276,,,,,0.0005902627310293103,58.86390889674434,54.33296891409822,,,,
1773198900,1.16276,1.16282,1.16252,1.16254,,,,,0.0005515610335587312,55.58450515871837,55.249618773122336,,,,
1773199800,1.16256,1.16318,1.16254,1.16306,,,,,0.0005633528957509265,61.10084821413789,55.66610249265916,,,,
1773200700,1.16307,1.16318,1.16268,1.16304,,,,,0.0005549058429841586,60.78813451075601,56.09637449437893,,,,
1773201600,1.16304,1.16317,1.16279,1.16314,,,,,0.0005315850639196104,61.83977026207314,56.508983951876566,,,,
1773202500,1.16313,1.16322,1.163,1.1632,,,,,0.000490040388730314,62.48979989085182,57.39240799603413,,,,
1773203400,1.16322,1.16334,1.16312,1.16331,,,,,0.00045403500356628663,63.71028326664098,58.3107515601776,,,,
1773204300,1.16332,1.16352,1.1632,1.16338,,,,,0.00043616366975746145,64.50183343988255,58.7659582961503,,,,
1773205200,1.16338,1.16362,1.16317,1.1632,,,,,0.0004380085137898081,60.82769610211638,59.02776481202722,,,,
1773206100,1.16324,1.16337,1.16302,1.16312,,,,,0.00042627404528451,59.213319334886165,58.99727089734257,59.213319334886165,,,
1773207000,1.1631,1.16355,1.16308,1.16336,,,,,0.00043210417257993433,62.434387692961074,59.49505615273211,,,,
1773207900,1.16336,1.16356,1.16312,1.1633,,,,,0.0004331569495692759,61.13453867522149,60.23038872997942,,,,
1773208800,1.16332,1.16396,1.16325,1.16394,,,,,0.0004700693562934005,68.63555439817108,61.3058203206552,,,68.63555439817108,
1773209700,1.16396,1.16409,1.16344,1.16358,,,,,0.000494060108787619,61.45110995752371,61.6125492714775,,,,
1773210600,1.16358,1.16398,1.16336,1.16362,,,,,0.0005108520942826118,61.92797143080168,61.831410881053024,,,,
1773211500,1.16361,1.16366,1.16299,1.16334,,,,,0.0005320718150449233,56.64559635371196,61.907203109266845,,,,
1773212400,1.16333,1.16356,1.16276,1.16278,,,,,0.0005677955730389218,47.853870622824495,60.96099042417303,,,,
1773213300,1.16282,1.16456,1.16238,1.16301,,,,,0.0007827561633004084,51.203676008914094,60.27638624547004,,,,
1773214200,1.16302,1.16313,1.1615,1.1617,,,,,0.0008957220081936899,36.730771607801664,58.482886341593506,,,,
1773215100,1.1617,1.16226,1.16135,1.1617,,,,,0.0008976257404345268,36.730771607801664,56.64295574994707,,,,
1773216000,1.1617,1.16214,1.1613,1.16206,,,,,0.0008899423083765835,41.95939161585475,55.08932063203377,,,,
1773216900,1.16205,1.16205,1.16107,1.1615,,,,,0.0009032833339263786,36.85688703161866,53.11468160287206,,,,
1773217800,1.16151,1.16168,1.16066,1.16068,,,,,0.0009188455560695309,30.926357170156976,50.97887167916067,,,,
1773218700,1.16066,1.16134,1.16036,1.16126,,,,,0.0009269994819269242,38.468135217261825,49.49707281361607,,,,
1773219600,1.16127,1.1614,1.15904,1.1602,,,,,0.0011180662176699901,31.663783567953345,47.29917251897267,,,,
1773220500,1.16021,1.16032,1.15912,1.15926,,,,,0.0011289907219806702,27.0879661627623,44.86727448236843,27.0879661627623,,,
1773221400,1.15928,1.16018,1.15916,1.1595,,,,,0.0011144586257165836,29.87441113113853,42.09862139186611,,,,
1773222300,1.15949,1.15966,1.15904,1.15922,,,,,0.0010485308089543516,28.50569205650656,39.74537725607917,,,,
1773223200,1.15922,1.16018,1.15911,1.16016,,,,,0.0010513933677604253,38.665275280613734,38.08375610249432,,,,
1773224100,1.16016,1.16053,1.16012,1.16039,,,,,0.0009658742520590381,40.87903561283456,36.95757319243165,,,,
1773225000,1.16039,1.16118,1.16022,1.161,,,,,0.0009650910184511759,46.4041586773316,36.854022339182166,,,46.4041586773316,
1773225900,1.16101,1.16114,1.1605,1.16071,,,,,0.000921745549324349,44.28524928503571,36.35984900176228,,,,
1773226800,1.16071,1.16096,1.16032,1.16076,,,,,0.0008841794760810989,44.75364808974713,36.93291160761553,,,,
1773227700,1.16074,1.16108,1.16006,1.16022,,,,,0.0009022888792702589,40.76737729320522,37.22124058514435,,,,
1773228600,1.16021,1.16048,1.15999,1.16026,,,,,0.000847317028700875,41.185280114642,37.1659469064863,,,,
1773229500,1.16027,1.16098,1.15946,1.15946,,,,,0.0009370080915407537,35.75235549369893,37.08705179663489,,,,
1773230400,1.15946,1.15976,1.15928,1.15944,,,,,0.000876073679335295,35.62582904257083,37.42272835895016,,,,
1773231300,1.15942,1.16022,1.15938,1.16011,,,,,0.000871263855423916,42.91425625604071,37.740308433148655,,,,
1773232200,1.1601,1.16056,1.1587,1.15909,,,,,0.0010030953413673902,36.19552715708024,38.06400440380058,,,,
1773233100,1.15908,1.1591,1.15774,1.15824,,,,,0.0010506826291850752,31.736428969975393,38.39603746145866,31.736428969975393,31.736428969975393,,
1773234000,1.15825,1.15902,1.15788,1.15847,,,,,0.0010625916119603876,34.10211549302764,38.69801634445074,,,,
1773234900,1.15846,1.15918,1.15836,1.1588,,,,,0.0010302460636990084,37.451433178117625,39.336997853137234,,,,
1773235800,1.15881,1.15904,1.15812,1.15826,,,,,0.001015546588539145,34.37275875898908,39.030389530164044,,,,
1773236700,1.15827,1.15934,1.15778,1.15917,,,,,0.0010881403767339264,42.89240407934169,39.17420156348599,,,,
1773237600,1.15917,1.16128,1.15858,1.1597,,,,,0.0013030549931694225,47.19226188104616,39.23049464946559,,,47.19226188104616,
1773238500,1.15969,1.15997,1.1588,1.1593,,,,,0.0012853143274134853,44.47078991854005,39.24374755185876,,,,
1773239400,1.15931,1.1597,1.15832,1.1587,,,,,0.0012979390837583454,40.68111576672049,38.95285238592828,,,,
1773240300,1.1587,1.15948,1.15812,1.1582,,,,,0.0013062138725905698,37.7909776954828,38.74025241466239,,,,
1773241200,1.15819,1.15842,1.15765,1.15766,,,,,0.0012347186895784856,34.9066638317593,38.291779823027916,,,,
1773242100,1.15766,1.15786,1.15742,1.15746,,,,,0.001128756197634687,33.8754231489993,38.15771322697794,,,,
1773243000,1.15749,1.15764,1.157,1.15714,,,,,0.001063588704616725,32.23453934501994,37.91547824858145,,,,
1773243900,1.15712,1.15752,1.15656,1.15662,,,,,0.0010497768773345046,29.715611003886707,36.97271787342759,29.715611003886707,,,
1773244800,1.15662,1.15716,1.15632,1.15716,,,,,0.001021806627023231,35.364231062395746,36.91333958095013,,,,
1773245700,1.15718,1.15753,1.15678,1.15702,,,,,0.0009855657434201374,34.58811032967225,37.117031106642756,,,,
1773246600,1.157,1.15767,1.15688,1.15698,,,,,0.0009594903109641282,34.35611154563098,37.13517368182871,,,,
1773247500,1.15698,1.15717,1.1568,1.1571,,,,,0.0008808916028355753,35.74846130384998,37.01353283366674,,,,
1773248400,1.1571,1.15764,1.1569,1.1575,,,,,0.000862106055790827,40.29448720977188,37.43651343729408,,,,
1773249300,1.15748,1.15759,1.15698,1.15756,,,,,0.0008284919150187166,40.96917548858371,37.29913996652566,,,,
1773250200,1.15758,1.15764,1.15608,1.15675,,,,,0.0009260263263495552,35.188164463581174,36.44170443670673,,,,
1773251100,1.15674,1.15726,1.1566,1.15712,,,,,0.0008905561495029322,39.39500800782519,36.07914858594138,,,,
1773252000,1.15712,1.15718,1.15642,1.15696,,,,,0.0008731486629025537,38.23912745965804,35.904720849722636,,,,
1773252900,1.15697,1.15741,1.1569,1.15722,,,,,0.0008247288411822146,41.255447441118584,36.152182974410906,,,,
1773253800,1.1572,1.15736,1.15704,1.15722,,,,,0.0007574316623579028,41.25544744111858,36.60566751793657,,,,
1773254700,1.15723,1.15744,1.15694,1.15716,,,,,0.0007231074407101751,40.72315212588915,37.09479101628584,,,,
1773255600,1.15718,1.15718,1.15681,1.15698,,,,,0.0006760264486155123,39.09354709177198,37.58472014105384,,,,
1773256500,1.15698,1.1573,1.15686,1.157,,,,,0.0006445562554667768,39.383796855296936,38.275304844726,,,,
1773257400,1.157,1.15724,1.15696,1.15724,,,,,0.0005959487547378809,42.900279503244946,38.813594019072376,,,,
1773258300,1.15724,1.15764,1.15712,1.15732,,,,,0.0005858222541061736,44.065118495799425,39.49052317379575,,,44.065118495799425,
1773259200,1.15735,1.15738,1.15696,1.15722,,,,,0.000563712620225362,42.88736084008926,40.09989812339991,,,,
1773260100,1.15721,1.15721,1.15701,1.15702,,,,,0.0005165509375286233,40.552844108885914,40.443068323759626,,,,
1773261000,1.15704,1.15713,1.15662,1.15662,,,,,0.0005156774791914749,36.297286207886934,40.157553966482126,36.297286207886934,,,
1773261900,1.15662,1.15672,1.1565,1.1567,,,,,0.00047625381529926316,37.70528115048829,39.92441865661817,,,,
1773262800,1.15668,1.15694,1.15667,1.15692,,,,,0.00044875330659269376,41.53243189148666,40.37758061575427,,,,
1773263700,1.15693,1.15716,1.15658,1.15659,,,,,0.0004662528657136712,37.78275455719162,40.26241965499474,,,,
1773264600,1.15667,1.15674,1.15664,1.1567,,,,,0.000424085816951861,39.7358741037683,40.36933012957404,,,,
1773265500,1.1567,1.15745,1.15665,1.15739,,,,,0.0004742077080249641,50.27959284004876,41.013911943783334,,,50.27959284004876,
1773266400,1.15744,1.15745,1.15665,1.15688,,,,,0.0005176466802883201,44.13337610859613,41.21947827717459,,,,
1773267300,1.15683,1.15689,1.156,1.15611,,,,,0.0005672937895832184,36.81596382039504,40.94039339821072,,,,
1773268200,1.15612,1.15613,1.15514,1.15514,,,,,0.0006236546176387955,30.055455129973097,40.29481540093938,,,,
1773269100,1.15514,1.15542,1.15496,1.15502,,,,,0.0006018340019536101,29.33772072302517,39.57723853434853,,,,
1773270000,1.15501,1.15539,1.1548,1.15492,,,,,0.0006002561350264445,28.722173750587743,38.564516694873014,,,,
1773270900,1.15492,1.15496,1.15452,1.15452,,,,,0.0005788886503562513,26.341398833952056,37.29853671902678,,,,
1773271800,1.1545,1.15451,1.154,1.1542,,,,,0.0005710368303087613,24.58566883010289,35.99127300402775,,,,
1773272700,1.1542,1.15437,1.15398,1.15428,,,,,0.0005468985862675785,25.91512234610242,34.94572144954321,,,,
1773273600,1.15428,1.15431,1.15342,1.15342,,,,,0.0005926454414319091,21.522657323659388,33.89039081495553,21.522657323659388,,,
1773274500,1.15342,1.15409,1.15342,1.15396,,,,,0.000602959382574344,29.592314890349456,33.310893224945616,,,,
1773275400,1.15398,1.15478,1.15374,1.15472,,,,,0.0006612314648977555,39.08595515938976,33.136144886938695,,,,
1773276300,1.15473,1.155,1.15458,1.15458,,,,,0.0006290672695780663,38.067672936443415,33.15649619974239,,,,
1773277200,1.1546,1.15512,1.15454,1.15491,,,,,0.0006225249669676608,41.909378221767156,33.31174649388517,,,,
1773278100,1.1549,1.15537,1.1547,1.15531,,,,,0.0006288549713719658,46.26077587506751,33.02468813924366,,,,
1773279000,1.15532,1.15556,1.15502,1.1555,,,,,0.0006170076418557017,48.243955794258646,33.31830097393383,,,48.243955794258646,
1773279900,1.15551,1.15553,1.15486,1.15508,,,,,0.0006240732896082679,44.347908336047425,33.85629701076614,,,,
1773280800,1.15508,1.15544,1.15502,1.15504,,,,,0.0005968635176605104,43.983601351114636,34.85116459799054,,,,
1773281700,1.15503,1.15504,1.1541,1.15411,,,,,0.0006426150486391307,36.4801852254096,35.361340633875145,,,,
1773282600,1.1541,1.15426,1.15323,1.15354,,,,,0.0006942663754872582,32.78818122169889,35.65176973895451,32.78818122169889,32.78818122169889,,
1773283500,1.15355,1.15396,1.15334,1.1539,,,,,0.0006843641920889657,37.11682566121804,36.42144308375923,,,,
1773284400,1.15389,1.15404,1.15332,1.15352,,,,,0.0006891156331437776,34.58485861042331,37.1356709252107,,,,
1773285300,1.15353,1.15385,1.15339,1.15356,,,,,0.0006585668820579575,35.08683247090295,37.790793076982155,,,,
1773286200,1.15358,1.1539,1.15352,1.15384,,,,,0.0006214246311168731,38.63656170572389,39.0132148185582,,,,
1773287100,1.15384,1.15402,1.15368,1.15384,,,,,0.0005839013469679577,38.63656170572389,39.6592324482278,,,,
1773288000,1.15383,1.15395,1.1537,1.15387,,,,,0.0005393811673722411,39.05071737825366,39.65671546386093,,,,
1773288900,1.15386,1.154,1.15379,1.15394,,,,,0.0004954636783892518,40.06715398646948,39.7995355388628,,,,
1773289800,1.15393,1.15396,1.15324,1.15327,,,,,0.0005254018546040255,34.18994021629871,39.248147109900756,34.18994021629871,,,
1773290700,1.15326,1.15349,1.15321,1.15332,,,,,0.0004926816073234668,34.95671067646255,38.44071388142898,,,,
1773291600,1.1533,1.15438,1.15327,1.15396,,,,,0.0005749907263469971,43.95758294633788,38.13454439229178,,,,
1773292500,1.15397,1.15424,1.15362,1.15409,,,,,0.0005809919628340433,45.604210759732034,38.22428027969782,,,,
1773293400,1.15408,1.15449,1.15403,1.15438,,,,,0.0005648597011228545,49.190635186370606,38.59621126793039,,,,
1773294300,1.1544,1.15452,1.15368,1.15395,,,,,0.0006015450743064674,44.50507930586716,39.16941798796307,,,,
1773295200,1.15394,1.15488,1.15392,1.15434,,,,,0.0006493390643989185,49.228727793215995,40.34374274307144,,,,
1773296100,1.15433,1.15492,1.1542,1.15476,,,,,0.0006587605224790699,53.79041757370421,41.53471359396331,,,,
1773297000,1.15476,1.15506,1.15464,1.15492,,,,,0.0006269257861485092,55.43317986514744,43.02387939787218,,,,
1773297900,1.15491,1.15515,1.15447,1.15479,,,,,0.0006340023479953469,53.7608689886781,44.35773914914183,,,,
1773298800,1.15478,1.1552,1.15464,1.15519,,,,,0.0006241353682626198,57.96309386701946,45.73820573209151,,,,
1773299700,1.15518,1.15528,1.15494,1.15498,,,,,0.0005862506524942714,55.130368274015446,46.91633477268376,,,,
1773300600,1.15498,1.15504,1.15425,1.15477,,,,,0.000613417232161711,52.37390272815428,47.86799086910524,,,,
1773301500,1.15478,1.15514,1.15416,1.15512,,,,,0.000662294934540147,56.2959828863196,49.02719293338025,,,,
1773302400,1.15512,1.15561,1.15507,1.15544,,,,,0.0006459889432681254,59.57391372835592,50.8403338985272,,,59.57391372835592,
1773303300,1.15544,1.15559,1.15488,1.15488,,,,,0.0006545237508323738,52.19592839260299,52.071706592537225,,,,
1773304200,1.15486,1.15501,1.1545,1.15492,,,,,0.0006352539173880587,52.647041474386526,52.69238220168355,,,,
1773305100,1.15492,1.15502,1.15433,1.15474,,,,,0.0006425533950696318,50.34469112560601,53.030987942103124,,,,
1773306000,1.15473,1.15488,1.15446,1.15462,,,,,0.0006128796090603295,48.81212719964107,53.003951657336735,48.81212719964107,,,
1773306900,1.1546,1.1556,1.15455,1.15552,,,,,0.0006711623278522849,58.914052853200154,54.0331640535748,,,,
1773307800,1.15551,1.156,1.1555,1.15594,,,,,0.0006483406841386396,62.6213093463622,54.98977702165667,,,,
1773308700,1.15594,1.15613,1.15568,1.15596,,,,,0.0006218952595868292,62.793473940158044,55.63285247640338,,,62.793473940158044,
1773309600,1.15596,1.15629,1.15572,1.15576,,,,,0.0006149758916419132,59.825951212768665,55.94662185837632,,,,
1773310500,1.15576,1.15577,1.15494,1.15494,,,,,0.0006436457727563097,49.497575843553804,55.64210091943887,,,,
1773311400,1.15495,1.15562,1.15495,1.1553,,,,,0.0006484930030554703,53.3086886523921,55.309643404108336,,,,
1773312300,1.15529,1.15583,1.15524,1.15578,,,,,0.00064069393598139,57.873457734434155,55.50557836556682,,,,
1773313200,1.15578,1.15608,1.15552,1.15588,,,,,0.0006299347445171905,58.77764622265818,55.96298861517425,,,,
1773314100,1.15589,1.15609,1.15573,1.15594,,,,,0.0005939434452482502,59.34153067225598,56.18052774274113,,,,
1773315000,1.15595,1.15663,1.15582,1.15627,,,,,0.0006227509858818138,62.38887175219998,56.3815961730157,,,62.38887175219998,62.38887175219998
1773315900,1.15628,1.15639,1.15525,1.15564,,,,,0.0006917175210975612,54.058816732656936,56.514659625876696,,,,
1773316800,1.15565,1.15574,1.15451,1.15467,,,,,0.0007634885182845616,44.260103804440476,55.91559264945198,,,,
1773317700,1.15468,1.15476,1.15369,1.15402,,,,,0.0008043567158466074,39.140303793960165,55.115279268620135,,,,
1773318600,1.154,1.1541,1.15332,1.15356,,,,,0.0008011091537337267,35.96926677479422,54.19793209541679,,,,
1773319500,1.15356,1.15404,1.15326,1.15393,,,,,0.0007982945999025636,40.16818912220962,52.858941828917466,,,,
1773320400,1.15394,1.15504,1.15387,1.15396,,,,,0.0008478553199155705,40.508837275721625,51.279479538157425,,,,
1773321300,1.15396,1.15403,1.15202,1.15362,,,,,0.001002807943926807,37.8768142654802,49.4997181328233,,,,
1773322200,1.15362,1.15392,1.15311,1.1535,,,,,0.0009771002180698964,36.963951879640334,47.866718180456985,,,,
1773323100,1.15348,1.15348,1.15212,1.15262,,,,,0.0010308201889939017,31.053410273275986,46.54927778258,,,,
1773324000,1.15262,1.15316,1.15233,1.15281,,,,,0.0010040441637946998,33.524925703491505,45.136151857658525,,,,
1773324900,1.15282,1.15332,1.152,1.15202,,,,,0.0010461716086220714,28.88803635659275,43.06576461638413,,,,
1773325800,1.152,1.1525,1.15168,1.15241,,,,,0.0010160153941391342,33.758927904889845,41.27871330797211,,,,
1773326700,1.1524,1.1532,1.15158,1.15206,,,,,0.001096546674920577,31.662865875133647,39.30166582246337,,,,
1773327600,1.15205,1.15221,1.1511,1.15142,,,,,0.001098340451597826,28.21328908917137,36.86055277510418,28.21328908917137,,,
1773328500,1.15143,1.15204,1.15134,1.152,,,,,0.0010452283913847723,35.11264242389062,35.507254610192305,,,,
1773329400,1.15199,1.15288,1.15154,1.1525,,,,,0.0010845312725334556,40.428008096966074,35.23353348822984,,,,
1773330300,1.15249,1.15268,1.1519,1.1522,,,,,0.0010439271028623285,38.39569095684169,35.1803468570071,,,,
1773331200,1.15218,1.15248,1.15137,1.15191,,,,,0.0010527368224806774,36.48627691361438,35.217276152637105,,,,
1773332100,1.15192,1.15327,1.15168,1.15206,,,,,0.0011243719128165843,38.19824773475375,35.076566053533114,,,,
1773333000,1.15204,1.15268,1.1517,1.15232,,,,,0.0011051223244410372,41.15882822000639,35.12299397812488,,,,
1773333900,1.15231,1.15248,1.1518,1.1522,,,,,0.0010484393478489007,40.201607514829206,35.289050638792666,,,,
