time,open,high,low,close,Plot,Plot,Plot,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1771567200,1.17555,1.17568,1.17514,1.17552,,,,,0.0008419518986479569,35.05277317928571,36.71227545606449,,,,
1771570800,1.17551,1.17628,1.17496,1.17514,,,,,0.0009056916454948943,32.78652934879109,36.57882352253048,,,,
1771574400,1.17512,1.17638,1.17434,1.17608,,,,,0.001056932759428914,42.66195984952796,36.995620588822796,,,,
1771578000,1.17609,1.17682,1.17584,1.17668,,,,,0.001046675058171723,47.92170336411609,37.95396906395255,,,,
1771581600,1.17668,1.17688,1.17572,1.17638,,,,,0.0010617850504154704,45.66606238636657,38.44191926403574,,,,
1771585200,1.17637,1.17691,1.176,1.17674,,,,,0.0010415470436934032,48.781577462877536,38.97575745470623,,,,
1771588800,1.17674,1.17711,1.17634,1.17657,,,,,0.0010053407712009707,47.39940365401076,39.37343815286649,,,,
1771592400,1.17656,1.1783,1.17572,1.17694,,,,,0.0012152953350408153,50.6751486779446,40.17661487683263,,,,
1771596000,1.17692,1.17705,1.1756,1.17682,,,,,0.0012465892903687002,49.59636716855015,40.75325056413002,,,,
1771599600,1.1768,1.18076,1.17554,1.17882,,,,,0.001776377384986207,63.53100511682759,42.81168769471477,,,63.53100511682759,
1771603200,1.17882,1.17983,1.17738,1.178,,,,,0.0018661937336546916,56.61955976570604,44.532142968242674,,,,
1771606800,1.178,1.17851,1.17655,1.17802,,,,,0.001878701235834061,56.7431655268931,46.10381804674667,,,,
1771610400,1.17802,1.1799,1.17768,1.17859,,,,,0.0019242077377228382,60.22187831533606,48.059194302980536,,,,
1771614000,1.17862,1.17898,1.17786,1.17808,,,,,0.0018169800393597944,55.8909098418597,49.539145975578094,,,,
1771617600,1.17808,1.17875,1.17775,1.17862,,,,,0.0017080493674451404,59.2339217687853,51.26637087482806,,,,
1771621200,1.17863,1.17916,1.17801,1.17818,,,,,0.0016336427851191197,55.54022642164844,52.89163495146074,55.54022642164844,,,
1771797600,1.17963,1.17988,1.17931,1.17946,,,,,0.0016424904137699084,62.806330146772176,54.330518544121034,,,,
1771801200,1.17944,1.18348,1.17938,1.18334,,,,,0.0019701583586005864,75.74601871788244,56.317969640818625,,,75.74601871788244,
1771804800,1.18334,1.18346,1.18228,1.1831,,,,,0.0018648039107871694,74.03036790884867,58.343991463853065,,,,
1771808400,1.1831,1.18336,1.18207,1.18262,,,,,0.0017881633893488819,70.58681051176248,59.90150811020199,,,,
1771812000,1.18263,1.18312,1.18234,1.18276,,,,,0.0016537416041023647,71.01036726785266,61.5880055111907,,,,
1771815600,1.18277,1.1828,1.18167,1.18235,,,,,0.0015839093902220594,67.92545679555595,62.82017037673437,,,,
1771819200,1.18236,1.18242,1.1818,1.18209,,,,,0.0014553881381924602,65.96827963532124,63.98959269578944,,,,
1771822800,1.18208,1.18216,1.18151,1.18198,,,,,0.0013480030531001375,65.11346412655914,64.10262548219885,,,,
